TRansaction_Id,customer_Id,Date,Deb/Cre,amount,summary
846009,2881,8-Feb-2017,DEBIT,6959,DONE
1021123,3487,8-Feb-2017,DEBIT,15914,DONE
94647,322,8-Feb-2017,DEBIT,16646,DONE
733694,2508,9-Feb-2017,DEBIT,700,DONE
174562,588,9-Feb-2017,DEBIT,1000,DONE
131925,443,9-Feb-2017,DEBIT,3058,COMPLETED
571552,1944,9-Feb-2017,DEBIT,3000,DONE
122245,411,9-Feb-2017,DEBIT,18497,DONE
577581,1966,9-Feb-2017,CREDIT,7500,COMPLETED
577277,1966,9-Feb-2017,DEBIT,20567,DONE
745025,2543,9-Feb-2017,DEBIT,6148,COMPLETED
2908691,9635,9-Feb-2017,DEBIT,4470,COMPLETED
1101122,3760,9-Feb-2017,CREDIT,5200,COMPLETED
727887,2489,9-Feb-2017,DEBIT,5781,COMPLETED
1313159,4484,9-Feb-2017,DEBIT,18654,DONE
1028507,3513,9-Feb-2017,DEBIT,19078,DONE
167904,562,9-Feb-2017,DEBIT,1900,DONE
166984,559,9-Feb-2017,DEBIT,5672,COMPLETED
2135180,7231,9-Feb-2017,DEBIT,500,DONE
911507,3108,9-Feb-2017,DEBIT,600,DONE
699223,2393,9-Feb-2017,DEBIT,10737,DONE
1081330,3693,9-Feb-2017,DEBIT,15447,DONE
226657,772,9-Feb-2017,DEBIT,24009,DONE
717562,2458,9-Feb-2017,DEBIT,1100,DONE
1548752,5270,9-Feb-2017,DEBIT,44749,COMPLETED
1549099,5270,9-Feb-2017,CREDIT,51700,COMPLETED
1549100,5270,9-Feb-2017,CREDIT,25300,COMPLETED
849723,2895,9-Feb-2017,DEBIT,18146,DONE
608138,2070,9-Feb-2017,DEBIT,12138,DONE
144557,485,10-Feb-2017,DEBIT,5697,DONE
1977570,6701,10-Feb-2017,DEBIT,200,DONE
1136395,3883,10-Feb-2017,DEBIT,500,DONE
1273277,4355,10-Feb-2017,DEBIT,1400,DONE
1100766,3760,10-Feb-2017,DEBIT,10539,DONE
858902,2926,10-Feb-2017,CREDIT,4900,COMPLETED
66582,222,10-Feb-2017,DEBIT,500,DONE
528025,1801,10-Feb-2017,DEBIT,3700,DONE
1143205,3909,10-Feb-2017,CREDIT,13900,COMPLETED
3394149,11265,10-Feb-2017,CREDIT,800,COMPLETED
730401,2497,11-Feb-2017,DEBIT,300,DONE
2349715,7753,11-Feb-2017,DEBIT,36130,DONE
39492,128,11-Feb-2017,DEBIT,1800,DONE
502384,1713,11-Feb-2017,DEBIT,700,DONE
3315106,11013,11-Feb-2017,CREDIT,7000,COMPLETED
1122690,3835,11-Feb-2017,DEBIT,900,DONE
1039120,3554,11-Feb-2017,DEBIT,500,DONE
2191,9,11-Feb-2017,DEBIT,800,DONE
527446,1801,11-Feb-2017,DEBIT,8368,DONE
402734,1372,11-Feb-2017,DEBIT,300,DONE
315562,1077,12-Feb-2017,DEBIT,1500,DONE
2809960,9307,12-Feb-2017,DEBIT,16549,DONE
2349722,7753,13-Feb-2017,DEBIT,7824,DONE
39564,128,13-Feb-2017,DEBIT,600,DONE
1003507,3424,13-Feb-2017,CREDIT,10400,COMPLETED
3123298,10364,13-Feb-2017,CREDIT,4800,COMPLETED
1136482,3883,13-Feb-2017,DEBIT,700,DONE
1273349,4355,13-Feb-2017,DEBIT,1500,DONE
1208387,4134,13-Feb-2017,DEBIT,40872,DONE
167976,562,13-Feb-2017,DEBIT,1900,DONE
160856,539,13-Feb-2017,DEBIT,13500,DONE
2256133,7445,13-Feb-2017,DEBIT,200,DONE
621780,2122,13-Feb-2017,DEBIT,22685,DONE
1039192,3554,13-Feb-2017,DEBIT,900,DONE
1039421,3554,13-Feb-2017,CREDIT,14900,COMPLETED
285366,979,13-Feb-2017,DEBIT,1200,DONE
1779017,6034,14-Feb-2017,DEBIT,200,DONE
35597,115,14-Feb-2017,DEBIT,800,DONE
1176617,4034,14-Feb-2017,DEBIT,3500,DONE
349915,1189,14-Feb-2017,DEBIT,600,DONE
3331510,11065,14-Feb-2017,DEBIT,1100,DONE
126007,425,14-Feb-2017,DEBIT,400,DONE
119792,401,14-Feb-2017,CREDIT,5800,COMPLETED
990107,3374,14-Feb-2017,DEBIT,1600,DONE
1036526,3545,14-Feb-2017,DEBIT,1400,DONE
250302,860,14-Feb-2017,DEBIT,600,DONE
739835,2527,14-Feb-2017,DEBIT,1000,DONE
2984138,9883,14-Feb-2017,DEBIT,500,DONE
29727,96,15-Feb-2017,CREDIT,11500,COMPLETED
451455,1535,15-Feb-2017,DEBIT,200,DONE
1075585,3675,15-Feb-2017,DEBIT,700,DONE
260351,892,15-Feb-2017,DEBIT,900,DONE
810128,2762,15-Feb-2017,DEBIT,500,DONE
900589,3069,15-Feb-2017,DEBIT,400,DONE
887466,3026,15-Feb-2017,DEBIT,3300,DONE
527466,1801,15-Feb-2017,DEBIT,36574,DONE
1050618,3593,15-Feb-2017,DEBIT,3900,DONE
1122556,3834,15-Feb-2017,CREDIT,6700,COMPLETED
39755,128,16-Feb-2017,DEBIT,9100,DONE
1109309,3787,16-Feb-2017,DEBIT,1800,DONE
777538,2651,16-Feb-2017,DEBIT,200,DONE
64022,212,16-Feb-2017,CREDIT,29700,COMPLETED
766561,2618,16-Feb-2017,DEBIT,600,DONE
309620,1054,16-Feb-2017,DEBIT,6800,DONE
1935491,6555,16-Feb-2017,DEBIT,12801,DONE
299431,1019,17-Feb-2017,CREDIT,9600,COMPLETED
137125,459,17-Feb-2017,DEBIT,3100,DONE
136149,456,17-Feb-2017,CREDIT,29400,COMPLETED
1602507,5442,17-Feb-2017,DEBIT,300,DONE
523621,1787,17-Feb-2017,DEBIT,1100,DONE
227106,772,17-Feb-2017,CREDIT,12600,COMPLETED
1450518,4937,17-Feb-2017,CREDIT,16400,COMPLETED
622996,2124,17-Feb-2017,DEBIT,2100,DONE
410110,1397,17-Feb-2017,DEBIT,700,DONE
3403039,11295,17-Feb-2017,CREDIT,10700,COMPLETED
94940,322,17-Feb-2017,DEBIT,3600,DONE
452239,1536,18-Feb-2017,CREDIT,11900,COMPLETED
785633,2676,18-Feb-2017,CREDIT,4500,COMPLETED
1273578,4355,18-Feb-2017,DEBIT,12500,DONE
2135189,7231,18-Feb-2017,DEBIT,46824,DONE
2135185,7231,18-Feb-2017,DEBIT,14949,DONE
871810,2970,18-Feb-2017,CREDIT,4300,COMPLETED
1935478,6555,18-Feb-2017,DEBIT,39703,DONE
1108017,3785,19-Feb-2017,DEBIT,200,DONE
1076496,3678,19-Feb-2017,DEBIT,800,DONE
183005,623,19-Feb-2017,DEBIT,200,DONE
1657162,5622,19-Feb-2017,DEBIT,43050,DONE
2501876,8260,19-Feb-2017,DEBIT,200,DONE
880801,3001,19-Feb-2017,DEBIT,400,DONE
1450016,4937,19-Feb-2017,DEBIT,18790,DONE
192918,655,19-Feb-2017,DEBIT,1000,DONE
84102,280,19-Feb-2017,CREDIT,5100,COMPLETED
708373,2425,19-Feb-2017,CREDIT,800,COMPLETED
492187,1678,19-Feb-2017,CREDIT,200,COMPLETED
270133,925,20-Feb-2017,DEBIT,4200,DONE
1195278,4093,20-Feb-2017,DEBIT,400,DONE
1183400,4055,20-Feb-2017,CREDIT,7700,COMPLETED
391494,1332,20-Feb-2017,DEBIT,300,DONE
740439,2528,20-Feb-2017,DEBIT,1000,DONE
294327,1005,20-Feb-2017,CREDIT,5400,COMPLETED
1100772,3760,20-Feb-2017,DEBIT,24226,DONE
726530,2486,20-Feb-2017,DEBIT,38820,DONE
810150,2762,20-Feb-2017,DEBIT,30360,DONE
1602508,5442,20-Feb-2017,DEBIT,7651,DONE
2810463,9307,20-Feb-2017,CREDIT,1300,COMPLETED
590834,2011,20-Feb-2017,DEBIT,900,DONE
504193,1721,20-Feb-2017,DEBIT,1100,DONE
1486386,5065,20-Feb-2017,CREDIT,5000,COMPLETED
205250,697,20-Feb-2017,DEBIT,2000,DONE
956572,3260,20-Feb-2017,DEBIT,400,DONE
963184,3283,21-Feb-2017,DEBIT,300,DONE
1779034,6034,21-Feb-2017,DEBIT,23851,DONE
1736951,5891,21-Feb-2017,CREDIT,20200,COMPLETED
1106913,3781,21-Feb-2017,DEBIT,800,DONE
144560,485,21-Feb-2017,DEBIT,49112,DONE
142593,477,21-Feb-2017,CREDIT,4400,COMPLETED
1977575,6701,21-Feb-2017,DEBIT,29082,DONE
1602509,5442,21-Feb-2017,DEBIT,34681,DONE
2127306,7203,21-Feb-2017,DEBIT,900,DONE
308090,1050,21-Feb-2017,CREDIT,800,COMPLETED
401329,1366,21-Feb-2017,DEBIT,5200,DONE
292548,1000,21-Feb-2017,CREDIT,19000,COMPLETED
411680,1402,21-Feb-2017,DEBIT,400,DONE
656183,2242,22-Feb-2017,CREDIT,7600,COMPLETED
1779041,6034,22-Feb-2017,DEBIT,21847,DONE
340701,1157,22-Feb-2017,DEBIT,700,DONE
511639,1750,22-Feb-2017,CREDIT,10100,COMPLETED
311997,1065,22-Feb-2017,DEBIT,400,DONE
1271140,4347,22-Feb-2017,DEBIT,700,DONE
594522,2023,22-Feb-2017,CREDIT,12200,COMPLETED
989752,3374,22-Feb-2017,DEBIT,9047,DONE
484360,1649,22-Feb-2017,DEBIT,5500,DONE
168213,562,22-Feb-2017,DEBIT,10200,DONE
59200,197,22-Feb-2017,DEBIT,700,DONE
902730,3076,22-Feb-2017,DEBIT,700,DONE
1048368,3586,22-Feb-2017,DEBIT,300,DONE
2841111,9403,22-Feb-2017,DEBIT,600,DONE
326326,1115,22-Feb-2017,DEBIT,300,DONE
1579220,5369,22-Feb-2017,DEBIT,9600,DONE
1911148,6473,22-Feb-2017,CREDIT,27700,COMPLETED
550085,1874,22-Feb-2017,DEBIT,400,DONE
1779037,6034,23-Feb-2017,DEBIT,15436,DONE
783619,2670,23-Feb-2017,CREDIT,10200,COMPLETED
125497,423,23-Feb-2017,DEBIT,500,DONE
148718,496,23-Feb-2017,DEBIT,9200,DONE
1614707,5483,23-Feb-2017,DEBIT,1100,DONE
752169,2566,23-Feb-2017,DEBIT,4300,DONE
330948,1127,23-Feb-2017,CREDIT,14800,COMPLETED
2243131,7401,23-Feb-2017,DEBIT,3700,DONE
55845,187,23-Feb-2017,DEBIT,200,DONE
18391,62,23-Feb-2017,DEBIT,1100,DONE
2433,9,23-Feb-2017,DEBIT,5800,DONE
697,2,23-Feb-2017,DEBIT,3700,DONE
615552,2099,23-Feb-2017,DEBIT,18946,DONE
1935487,6555,23-Feb-2017,DEBIT,7707,DONE
2524756,8330,23-Feb-2017,DEBIT,600,DONE
518381,1771,23-Feb-2017,DEBIT,500,DONE
537767,1829,24-Feb-2017,DEBIT,6700,DONE
1256737,4296,24-Feb-2017,CREDIT,7700,COMPLETED
728998,2493,24-Feb-2017,DEBIT,300,DONE
726927,2486,24-Feb-2017,CREDIT,7900,COMPLETED
1208401,4134,24-Feb-2017,DEBIT,7256,DONE
1897316,6425,24-Feb-2017,DEBIT,700,DONE
739839,2527,24-Feb-2017,DEBIT,27331,DONE
2780811,9203,24-Feb-2017,DEBIT,10400,DONE
851695,2902,24-Feb-2017,CREDIT,8700,COMPLETED
106100,361,24-Feb-2017,DEBIT,1600,DONE
1730434,5868,25-Feb-2017,DEBIT,29849,DONE
1146743,3923,25-Feb-2017,DEBIT,400,DONE
1273264,4355,25-Feb-2017,DEBIT,2793,DONE
1313164,4484,25-Feb-2017,DEBIT,13764,DONE
656855,2245,25-Feb-2017,DEBIT,300,DONE
1081628,3693,25-Feb-2017,CREDIT,5500,COMPLETED
850166,2896,25-Feb-2017,DEBIT,400,DONE
608428,2070,25-Feb-2017,CREDIT,3700,COMPLETED
3562939,982,26-Feb-2017,DEBIT,65.6,
3565278,1054,26-Feb-2017,DEBIT,25.5,
3563841,1006,26-Feb-2017,DEBIT,47.4,
3564255,1019,26-Feb-2017,DEBIT,117.6,
3563771,1005,26-Feb-2017,DEBIT,27.6,
3563619,1000,26-Feb-2017,DEBIT,135.2,
3562799,979,26-Feb-2017,DEBIT,37.8,
3565091,1050,26-Feb-2017,DEBIT,20.6,
695491,2378,26-Feb-2017,CREDIT,14.6,COMPLETED
3590885,1830,26-Feb-2017,DEBIT,59.8,
3590815,1829,26-Feb-2017,DEBIT,6.1,
3591351,1843,26-Feb-2017,DEBIT,133.8,
3591423,1844,26-Feb-2017,DEBIT,15.6,
3618639,2666,26-Feb-2017,DEBIT,9.4,
3618819,2670,26-Feb-2017,DEBIT,108,
3619031,2676,26-Feb-2017,DEBIT,91.2,
3617492,2632,26-Feb-2017,DEBIT,168,
3619544,2694,26-Feb-2017,DEBIT,54.1,
3618042,2647,26-Feb-2017,DEBIT,92.1,
3677723,6701,26-Feb-2017,DEBIT,23.6,
3677024,6555,26-Feb-2017,DEBIT,71.5,
3673341,5891,26-Feb-2017,DEBIT,130.8,
3438259,562,26-Feb-2017,DEBIT,14.6,
3578973,1477,26-Feb-2017,DEBIT,13.1,
3580976,1536,26-Feb-2017,DEBIT,125,
3579545,1493,26-Feb-2017,DEBIT,21.7,
3559277,882,26-Feb-2017,DEBIT,35.1,
3558800,866,26-Feb-2017,DEBIT,166.1,
3561687,943,26-Feb-2017,DEBIT,16.7,
3559699,890,26-Feb-2017,DEBIT,87.2,
3560979,925,26-Feb-2017,DEBIT,21.8,
3558614,862,26-Feb-2017,DEBIT,294.5,
3561757,944,26-Feb-2017,DEBIT,56.2,
1074959,3674,26-Feb-2017,DEBIT,11726,DONE
3453601,6473,26-Feb-2017,DEBIT,191.6,
3453040,6034,26-Feb-2017,DEBIT,42.4,
3454412,7231,26-Feb-2017,DEBIT,75.3,
3452814,5868,26-Feb-2017,DEBIT,10.8,
3513203,9640,26-Feb-2017,DEBIT,48.8,
3509923,9307,26-Feb-2017,DEBIT,23,
3509733,9265,26-Feb-2017,DEBIT,157.9,
3520589,10364,26-Feb-2017,DEBIT,100.8,
3575192,1366,26-Feb-2017,DEBIT,11.1,
3574569,1338,26-Feb-2017,DEBIT,160,
3575626,1378,26-Feb-2017,DEBIT,65.2,
1190946,4078,26-Feb-2017,CREDIT,12700,COMPLETED
145058,485,26-Feb-2017,CREDIT,100,COMPLETED
3440561,1077,26-Feb-2017,DEBIT,5,
3443442,1713,26-Feb-2017,DEBIT,3,
3654668,3760,26-Feb-2017,DEBIT,185.5,
3655624,3787,26-Feb-2017,DEBIT,34.8,
3657067,3834,26-Feb-2017,DEBIT,99.9,
3659416,3909,26-Feb-2017,DEBIT,126.6,
3656581,3818,26-Feb-2017,DEBIT,178.1,
3459108,9,26-Feb-2017,DEBIT,54,
3459528,128,26-Feb-2017,DEBIT,18.5,
3458835,11295,26-Feb-2017,DEBIT,106.8,
3460369,374,26-Feb-2017,DEBIT,124.6,
3456846,9635,26-Feb-2017,DEBIT,20.3,
3553663,704,26-Feb-2017,DEBIT,159.6,
3553435,697,26-Feb-2017,DEBIT,22.8,
3552058,652,26-Feb-2017,DEBIT,158.9,
3551095,627,26-Feb-2017,DEBIT,160.9,
3648723,3593,26-Feb-2017,DEBIT,32.1,
3651536,3674,26-Feb-2017,DEBIT,1.7,
3652282,3693,26-Feb-2017,DEBIT,84.5,
542077,1843,26-Feb-2017,CREDIT,8600,COMPLETED
3630423,3026,26-Feb-2017,DEBIT,39.4,
3629869,3007,26-Feb-2017,DEBIT,172.4,
3663005,4134,26-Feb-2017,DEBIT,110.9,
3583850,1628,26-Feb-2017,DEBIT,20.7,
3585454,1675,26-Feb-2017,DEBIT,22.6,
3584203,1637,26-Feb-2017,DEBIT,25.9,
3585608,1678,26-Feb-2017,DEBIT,24.9,
3587930,1750,26-Feb-2017,DEBIT,107.7,
3589601,1801,26-Feb-2017,DEBIT,166.9,
3586193,1695,26-Feb-2017,DEBIT,50.1,
3587147,1726,26-Feb-2017,DEBIT,173.5,
3615839,2581,26-Feb-2017,DEBIT,51.5,
3614523,2543,26-Feb-2017,DEBIT,30.2,
3615043,2555,26-Feb-2017,DEBIT,59.5,
3613965,2527,26-Feb-2017,DEBIT,11.4,
3615570,2574,26-Feb-2017,DEBIT,110.6,
3643351,3424,26-Feb-2017,DEBIT,187.8,
3449864,4034,26-Feb-2017,DEBIT,70.4,
3449098,3374,26-Feb-2017,DEBIT,52.5,
3451812,5369,26-Feb-2017,DEBIT,10.8,
3449457,3734,26-Feb-2017,DEBIT,18.4,
3508711,9188,26-Feb-2017,DEBIT,48.6,
3495772,8051,26-Feb-2017,DEBIT,79,
3549100,559,26-Feb-2017,DEBIT,14.4,
3549615,576,26-Feb-2017,DEBIT,29.6,
3546999,496,26-Feb-2017,DEBIT,8.3,
3546685,485,26-Feb-2017,DEBIT,233.1,
3600405,2122,26-Feb-2017,DEBIT,279.3,
3598962,2070,26-Feb-2017,DEBIT,86.2,
3600536,2124,26-Feb-2017,DEBIT,32.3,
3599469,2087,26-Feb-2017,DEBIT,141.7,
1313339,4484,26-Feb-2017,CREDIT,14.6,COMPLETED
3468307,4078,26-Feb-2017,DEBIT,140.2,
3468212,4055,26-Feb-2017,DEBIT,110.1,
3466391,3554,26-Feb-2017,DEBIT,174.4,
3467903,3983,26-Feb-2017,DEBIT,115.3,
3467518,3883,26-Feb-2017,DEBIT,2.3,
3466051,3510,26-Feb-2017,DEBIT,99.3,
3448085,2585,26-Feb-2017,DEBIT,115.5,
3447023,1539,26-Feb-2017,DEBIT,234.3,
3444294,2099,26-Feb-2017,DEBIT,237.1,
3444482,5065,26-Feb-2017,DEBIT,122.3,
3463245,2714,26-Feb-2017,DEBIT,37.3,
3604123,2241,26-Feb-2017,DEBIT,60.6,
3602140,2177,26-Feb-2017,DEBIT,24.7,
3604750,2256,26-Feb-2017,DEBIT,22.6,
3604193,2242,26-Feb-2017,DEBIT,24.3,
72142,239,26-Feb-2017,DEBIT,14500,DONE
3542486,361,26-Feb-2017,DEBIT,10.4,
3541136,322,26-Feb-2017,DEBIT,28.6,
3540919,317,26-Feb-2017,DEBIT,2.4,
3539844,280,26-Feb-2017,DEBIT,84.7,
3542019,346,26-Feb-2017,DEBIT,123.9,
615714,2099,26-Feb-2017,CREDIT,30,COMPLETED
3567645,1127,26-Feb-2017,DEBIT,111.8,
3567898,1132,26-Feb-2017,DEBIT,317.2,
3568030,1134,26-Feb-2017,DEBIT,58.1,
3594126,1926,26-Feb-2017,DEBIT,98.7,
3595508,1966,26-Feb-2017,DEBIT,121.2,
3594799,1944,26-Feb-2017,DEBIT,52.5,
3595785,1972,26-Feb-2017,DEBIT,23.7,
3597519,2023,26-Feb-2017,DEBIT,117.7,
3647081,3545,26-Feb-2017,DEBIT,39.3,
3648653,3592,26-Feb-2017,DEBIT,27.5,
3645343,3487,26-Feb-2017,DEBIT,174.8,
3646119,3513,26-Feb-2017,DEBIT,47.4,
3646190,3514,26-Feb-2017,DEBIT,16.7,
3554905,744,26-Feb-2017,DEBIT,15.7,
3556399,793,26-Feb-2017,DEBIT,17.5,
3555840,772,26-Feb-2017,DEBIT,115,
3557499,830,26-Feb-2017,DEBIT,56,
3556863,813,26-Feb-2017,DEBIT,89.9,
3537489,212,26-Feb-2017,DEBIT,175.3,
3538537,239,26-Feb-2017,DEBIT,2,
3538741,244,26-Feb-2017,DEBIT,44,
3536970,197,26-Feb-2017,DEBIT,15.6,
1450033,4937,26-Feb-2017,DEBIT,39348,DONE
3607857,2357,26-Feb-2017,DEBIT,30.1,
3608665,2379,26-Feb-2017,DEBIT,89.5,
3608594,2378,26-Feb-2017,DEBIT,209.4,
3609129,2393,26-Feb-2017,DEBIT,136.4,
797026,2714,26-Feb-2017,DEBIT,7700,DONE
3610582,2434,26-Feb-2017,DEBIT,61.1,
3612223,2486,26-Feb-2017,DEBIT,12.5,
3612400,2489,26-Feb-2017,DEBIT,16.2,
3611045,2453,26-Feb-2017,DEBIT,9.4,
3610111,2425,26-Feb-2017,DEBIT,82.9,
3610369,2429,26-Feb-2017,DEBIT,65.5,
3612141,2484,26-Feb-2017,DEBIT,169.1,
3639846,3302,26-Feb-2017,DEBIT,11,
3671895,5622,26-Feb-2017,DEBIT,272.6,
3670835,5442,26-Feb-2017,DEBIT,35.4,
3669816,5270,26-Feb-2017,DEBIT,259.3,
3667904,4937,26-Feb-2017,DEBIT,203.5,
3492041,7753,26-Feb-2017,DEBIT,263.8,
3479190,9188,26-Feb-2017,DEBIT,50.9,
3487888,7401,26-Feb-2017,DEBIT,13.5,
3479718,9265,26-Feb-2017,DEBIT,183.5,
3479818,9307,26-Feb-2017,DEBIT,46.8,
3546415,477,26-Feb-2017,DEBIT,85.9,
3543740,401,26-Feb-2017,DEBIT,92,
3545700,456,26-Feb-2017,DEBIT,183.3,
3544122,411,26-Feb-2017,DEBIT,130.6,
3546053,465,26-Feb-2017,DEBIT,122.1,
3544290,415,26-Feb-2017,DEBIT,43.6,
3572390,1276,26-Feb-2017,DEBIT,117.4,
3621883,2762,26-Feb-2017,DEBIT,29,
3621953,2763,26-Feb-2017,DEBIT,154.9,
3534202,112,26-Feb-2017,DEBIT,17.3,
3533395,86,26-Feb-2017,DEBIT,11.4,
3533622,96,26-Feb-2017,DEBIT,54.6,
3470806,4484,26-Feb-2017,DEBIT,199.1,
3469152,4240,26-Feb-2017,DEBIT,157.1,
3469666,4296,26-Feb-2017,DEBIT,105,
3470161,4355,26-Feb-2017,DEBIT,22.8,
3528744,11265,26-Feb-2017,DEBIT,92.4,
3526804,11013,26-Feb-2017,DEBIT,77.1,
3529065,11295,26-Feb-2017,DEBIT,37.3,
3530483,2,26-Feb-2017,DEBIT,13.5,
3627198,2926,26-Feb-2017,DEBIT,97.2,
3626255,2895,26-Feb-2017,DEBIT,44.6,
3625864,2884,26-Feb-2017,DEBIT,68.7,
3628745,2970,26-Feb-2017,DEBIT,87.6,
3627127,2925,26-Feb-2017,DEBIT,108.3,
3626471,2902,26-Feb-2017,DEBIT,105.9,
3625749,2881,26-Feb-2017,DEBIT,115,
695564,2378,7-Mar-2017,CREDIT,13500,COMPLETED
969060,3302,7-Mar-2017,DEBIT,10600,DONE
993936,3391,7-Mar-2017,DEBIT,300,DONE
557855,1898,7-Mar-2017,DEBIT,1000,DONE
207644,704,7-Mar-2017,CREDIT,12900,COMPLETED
987038,3367,7-Mar-2017,DEBIT,800,DONE
1117693,3818,7-Mar-2017,CREDIT,14700,COMPLETED
502620,1713,8-Mar-2017,DEBIT,11000,DONE
1144438,3915,8-Mar-2017,DEBIT,300,DONE
123626,415,8-Mar-2017,DEBIT,4800,DONE
315803,1077,8-Mar-2017,DEBIT,12900,DONE
1208830,4134,8-Mar-2017,CREDIT,35400,COMPLETED
1208394,4134,8-Mar-2017,DEBIT,40018,DONE
1028840,3513,8-Mar-2017,DEBIT,1400,DONE
2135187,7231,8-Mar-2017,DEBIT,26812,DONE
521470,1780,8-Mar-2017,DEBIT,900,DONE
771486,2632,8-Mar-2017,CREDIT,9100,COMPLETED
2579150,8519,8-Mar-2017,DEBIT,1100,DONE
1730742,5868,9-Mar-2017,CREDIT,7600,COMPLETED
453140,1539,9-Mar-2017,CREDIT,10200,COMPLETED
393510,1338,9-Mar-2017,DEBIT,26968,DONE
576768,1965,9-Mar-2017,DEBIT,8263,DONE
754531,2574,9-Mar-2017,CREDIT,6300,COMPLETED
726268,2484,9-Mar-2017,CREDIT,8300,COMPLETED
497555,1695,9-Mar-2017,DEBIT,500,DONE
529626,1805,9-Mar-2017,DEBIT,8700,DONE
882874,3007,9-Mar-2017,CREDIT,12300,COMPLETED
1162312,3980,9-Mar-2017,DEBIT,800,DONE
405096,1378,9-Mar-2017,DEBIT,600,DONE
505752,1726,9-Mar-2017,CREDIT,11600,COMPLETED
251560,862,9-Mar-2017,CREDIT,27900,COMPLETED
712154,2434,9-Mar-2017,DEBIT,3300,DONE
732496,2503,10-Mar-2017,DEBIT,12900,DONE
332728,1132,10-Mar-2017,CREDIT,30800,COMPLETED
145129,485,10-Mar-2017,CREDIT,21100,COMPLETED
1271880,4350,10-Mar-2017,DEBIT,1000,DONE
810155,2762,10-Mar-2017,DEBIT,23272,DONE
1313410,4484,10-Mar-2017,CREDIT,18600,COMPLETED
1450019,4937,10-Mar-2017,DEBIT,38655,DONE
1450519,4937,10-Mar-2017,CREDIT,60500,COMPLETED
1935821,6555,10-Mar-2017,CREDIT,15800,COMPLETED
846311,2881,10-Mar-2017,CREDIT,5100,COMPLETED
201777,686,10-Mar-2017,DEBIT,1100,DONE
106234,362,10-Mar-2017,DEBIT,900,DONE
732245,2503,11-Mar-2017,DEBIT,9574,DONE
37887,123,11-Mar-2017,DEBIT,4843,COMPLETED
139102,465,11-Mar-2017,CREDIT,6100,COMPLETED
537879,1830,11-Mar-2017,DEBIT,11538,DONE
783294,2670,11-Mar-2017,DEBIT,24381,DONE
1144442,3915,11-Mar-2017,DEBIT,23131,DONE
147448,494,11-Mar-2017,DEBIT,12880,DONE
117640,396,11-Mar-2017,DEBIT,23268,DONE
637745,2177,11-Mar-2017,DEBIT,5123,COMPLETED
1657157,5622,11-Mar-2017,DEBIT,41016,DONE
1657646,5622,11-Mar-2017,CREDIT,29500,COMPLETED
400899,1366,11-Mar-2017,DEBIT,7626,DONE
1157043,3960,11-Mar-2017,DEBIT,4807,COMPLETED
330238,1126,11-Mar-2017,DEBIT,4187,DONE
330663,1127,11-Mar-2017,DEBIT,23330,DONE
685667,2342,11-Mar-2017,DEBIT,3247,COMPLETED
257155,882,11-Mar-2017,DEBIT,5600,DONE
2442347,8051,11-Mar-2017,DEBIT,26040,COMPLETED
560902,1909,11-Mar-2017,DEBIT,3191,COMPLETED
73513,244,11-Mar-2017,DEBIT,3972,COMPLETED
110538,374,11-Mar-2017,DEBIT,23041,COMPLETED
521474,1780,11-Mar-2017,DEBIT,24999,DONE
498393,1699,11-Mar-2017,DEBIT,5224,COMPLETED
700137,2396,11-Mar-2017,DEBIT,4203,COMPLETED
18395,62,11-Mar-2017,DEBIT,5079,COMPLETED
529776,1806,11-Mar-2017,DEBIT,5029,COMPLETED
224346,764,11-Mar-2017,DEBIT,6238,COMPLETED
232964,793,11-Mar-2017,DEBIT,3401,COMPLETED
1163705,3983,11-Mar-2017,CREDIT,1000,COMPLETED
2798253,9265,11-Mar-2017,CREDIT,13000,COMPLETED
590838,2011,11-Mar-2017,DEBIT,3016,COMPLETED
851329,2902,11-Mar-2017,DEBIT,20213,DONE
192368,652,11-Mar-2017,CREDIT,7800,COMPLETED
3393742,11265,11-Mar-2017,DEBIT,7618,DONE
101390,346,11-Mar-2017,DEBIT,19935,DONE
88590,299,11-Mar-2017,DEBIT,600,DONE
710070,2429,11-Mar-2017,DEBIT,14609,DONE
711474,2433,11-Mar-2017,DEBIT,4718,COMPLETED
733698,2508,12-Mar-2017,DEBIT,4271,COMPLETED
730405,2497,12-Mar-2017,DEBIT,5956,DONE
655856,2242,12-Mar-2017,DEBIT,43493,COMPLETED
333300,1134,12-Mar-2017,DEBIT,11970,DONE
336635,1144,12-Mar-2017,DEBIT,3375,COMPLETED
144777,485,12-Mar-2017,CREDIT,1591,DONE
137467,461,12-Mar-2017,DEBIT,6388,COMPLETED
1149995,3935,12-Mar-2017,DEBIT,21736,COMPLETED
3331514,11065,12-Mar-2017,DEBIT,11855,DONE
125501,423,12-Mar-2017,DEBIT,2913,COMPLETED
117091,395,12-Mar-2017,DEBIT,22054,DONE
122541,411,12-Mar-2017,CREDIT,6400,COMPLETED
119439,401,12-Mar-2017,DEBIT,12817,DONE
260045,890,12-Mar-2017,DEBIT,200,DONE
727560,2488,12-Mar-2017,DEBIT,400,DONE
566015,1926,12-Mar-2017,CREDIT,400,COMPLETED
58948,197,12-Mar-2017,DEBIT,21718,DONE
57437,192,12-Mar-2017,DEBIT,5859,COMPLETED
876077,2985,12-Mar-2017,DEBIT,400,DONE
